product id,product name,category,warehouse,location,quantity,price,supplier,status,last restocked
1868, widget c ,ELECTRONICS,Warehouse 2,Aisle 3,100.0,19.99,Supplier B,Out of Stock,2023-04-25
1040, gadget y ,ELECTRONICS,Warehouse 2,Aisle 5,50.0,29.99,Supplier D,Out of Stock,2022-12-20
1739, widget a ,ELECTRONICS,Warehouse 2,Aisle 1,0.0,19.99,Supplier D,Low Stock,2023-04-25
1703, gadget y ,TOYS,Warehouse 2,Aisle 4,100.0,29.99,Supplier A,In Stock,2023-01-15
1922, widget b ,TOYS,Warehouse 1,Aisle 4,0.0,19.99,Supplier B,In Stock,2023-04-25
1501, gadget x ,CLOTHING,Warehouse 3,Aisle 5,50.0,29.99,Supplier D,In Stock,2023-01-15
1958, widget c ,FURNITURE,Warehouse 2,Aisle 3,300.0,29.99,Supplier A,Out of Stock,2022-12-20
1144, gadget z ,TOYS,Warehouse 1,Aisle 1,50.0,49.99,Supplier B,In Stock,2023-04-25
1200, gadget x ,FURNITURE,Warehouse 3,Aisle 3,0.0,29.99,Supplier C,In Stock,2023-03-05
1928, gadget y ,CLOTHING,Warehouse 3,Aisle 2,0.0,29.99,Supplier D,In Stock,2023-03-05
1723, widget c ,FURNITURE,Warehouse 1,Aisle 3,0.0,29.99,Supplier A,Out of Stock,2023-03-05
1460, gadget y ,TOYS,Warehouse 1,Aisle 4,0.0,29.99,Supplier C,In Stock,2023-04-25
1731, widget b ,FURNITURE,Warehouse 2,Aisle 1,150.0,9.99,Supplier B,Out of Stock,2023-04-25
1751, widget a ,TOYS,Warehouse 3,Aisle 3,50.0,29.99,Supplier B,In Stock,2023-04-25
1924, widget c ,FURNITURE,Warehouse 3,Aisle 1,150.0,9.99,Supplier B,In Stock,2023-01-15
1908, widget b ,TOYS,Warehouse 1,Aisle 1,150.0,29.99,Supplier D,In Stock,2022-12-20
1557, widget b ,TOYS,Warehouse 3,Aisle 2,300.0,29.99,Supplier A,Out of Stock,2023-03-05
1546, widget c ,FURNITURE,Warehouse 2,Aisle 2,0.0,9.99,Supplier C,Out of Stock,2023-01-15
1252, gadget y ,CLOTHING,Warehouse 3,Aisle 4,0.0,29.99,Supplier A,In Stock,2023-03-05
1389, gadget z ,ELECTRONICS,Warehouse 1,Aisle 5,300.0,29.99,Supplier D,Low Stock,2023-01-15
1593, widget b ,CLOTHING,Warehouse 1,Aisle 1,100.0,29.99,Supplier A,Out of Stock,2023-04-25
1882, gadget x ,FURNITURE,Warehouse 2,Aisle 5,0.0,9.99,Supplier D,Out of Stock,2023-03-05
1255, widget b ,CLOTHING,Warehouse 2,Aisle 4,150.0,9.99,Supplier B,In Stock,2023-04-25
1708, gadget z ,TOYS,Warehouse 3,Aisle 1,0.0,29.99,Supplier C,Low Stock,2023-03-05
1814, gadget y ,ELECTRONICS,Warehouse 3,Aisle 1,0.0,19.99,Supplier B,In Stock,2022-12-20
1920, gadget y ,FURNITURE,Warehouse 1,Aisle 5,100.0,29.99,Supplier A,Out of Stock,2023-01-15
1449, gadget x ,FURNITURE,Warehouse 2,Aisle 3,0.0,29.99,Supplier B,Out of Stock,2022-12-20
1009, widget b ,FURNITURE,Warehouse 2,Aisle 2,100.0,29.99,Supplier C,In Stock,2023-01-15
1823, gadget y ,ELECTRONICS,Warehouse 2,Aisle 3,300.0,19.99,Supplier B,In Stock,2022-12-20
1797, gadget z ,TOYS,Warehouse 3,Aisle 5,150.0,9.99,Supplier C,Low Stock,2023-03-05
1241, widget c ,FURNITURE,Warehouse 2,Aisle 2,100.0,49.99,Supplier C,Low Stock,2022-12-20
1250, widget a ,CLOTHING,Warehouse 1,Aisle 3,100.0,49.99,Supplier B,Out of Stock,2022-12-20
